source	target	ligand	receptor	prob	pval	interaction_name	interaction_name_2	pathway_name	annotation	evidence	norm_str
A2	A2	Col6a5	Itga3	4.836486441512291e-6	0.02	COL6A5_ITGA3_ITGB1	Col6a5  - (Itga3+Itgb1)	COLLAGEN	ECM-Receptor	KEGG: mmu04512	7.135268595146569e-5
A2	A2	Col6a5	Itgb1	4.836486441512291e-6	0.02	COL6A5_ITGA3_ITGB1	Col6a5  - (Itga3+Itgb1)	COLLAGEN	ECM-Receptor	KEGG: mmu04512	7.135268595146569e-5
A2	P/Y	Col6a5	Itga3	1.4707052866442132e-5	0.04	COL6A5_ITGA3_ITGB1	Col6a5  - (Itga3+Itgb1)	COLLAGEN	ECM-Receptor	KEGG: mmu04512	2.1910025419437287e-4
P/Y	A/N	Lama5	Itga6	6.24310432056531e-5	0.03	LAMA5_ITGA6_ITGB1	Lama5  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	9.334567780163107e-4
P/Y	A/N	Lama5	Itgb1	6.24310432056531e-5	0.03	LAMA5_ITGA6_ITGB1	Lama5  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	9.334567780163107e-4
P/Y	A2	Lama5	Itga6	1.310114509730774e-4	0.01	LAMA5_ITGA6_ITGB1	Lama5  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	0.00196000257493758
P/Y	P/Y	Lama5	Itga6	7.823749000508576e-5	0.02	LAMA5_ITGA6_ITGB1	Lama5  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	0.0011700555684645152
P/Y	A/N	Lamb1	Itga6	3.705624289217124e-5	0	LAMB1_ITGA6_ITGB1	Lamb1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	5.536340931197902e-4
P/Y	A/N	Lamb1	Itgb1	3.705624289217124e-5	0	LAMB1_ITGA6_ITGB1	Lamb1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	5.536340931197902e-4
P/Y	A2	Lamb1	Itga6	7.776463815436535e-5	0	LAMB1_ITGA6_ITGB1	Lamb1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	0.001162977685790361
P/Y	P/Y	Lamb1	Itga6	4.643853299606066e-5	0	LAMB1_ITGA6_ITGB1	Lamb1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	6.940728975128226e-4
P/Y	A/N	Lamc1	Itga6	2.6797588280933756e-4	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	0.004010154599493019
P/Y	A/N	Lamc1	Itgb1	2.6797588280933756e-4	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	0.004010154599493019
A/N	A2	Lamc1	Itga6	1.4832979435603464e-4	0.02	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	0.002219232188586197
P/Y	A2	Lamc1	Itga6	5.622200380727975e-4	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	0.008414548079897931
P/Y	P/Y	Lamc1	Itga6	3.358052068249603e-4	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	0.005025457799677877
P/Y	A/N	Lamc2	Itga6	4.005546624056315e-6	0.04	LAMC2_ITGA6_ITGB1	Lamc2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	5.8914763739093946e-5
P/Y	A/N	Lamc2	Itgb1	4.005546624056315e-6	0.04	LAMC2_ITGA6_ITGB1	Lamc2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	5.8914763739093946e-5
P/Y	A2	Lamc2	Itga6	8.406173155873517e-6	0.02	LAMC2_ITGA6_ITGB1	Lamc2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	1.2478553962274152e-4
P/Y	P/Y	Lamc2	Itga6	5.01975513949036e-6	0.04	LAMC2_ITGA6_ITGB1	Lamc2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	7.409594335895495e-5
A2	A2	Tnr	Itga9	1.6334913850905074e-5	0	TNR_ITGA9_ITGB1	Tnr  - (Itga9+Itgb1)	TENASCIN	ECM-Receptor	KEGG: mmu04512	2.434668904680976e-4
A2	A2	Tnr	Itgb1	1.6334913850905074e-5	0	TNR_ITGA9_ITGB1	Tnr  - (Itga9+Itgb1)	TENASCIN	ECM-Receptor	KEGG: mmu04512	2.434668904680976e-4
A2	A2	Col6a5	Itga9	2.4039039124577277e-5	0	COL6A5_ITGA9_ITGB1	Col6a5  - (Itga9+Itgb1)	COLLAGEN	ECM-Receptor	KEGG: mmu04512	3.587860854991852e-4
P/Y	A2	Lama5	Itga9	5.593899493200657e-5	0.01	LAMA5_ITGA9_ITGB1	Lama5  - (Itga9+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	8.36280556910676e-4
P/Y	P/Y	Lama5	Itga9	3.566569028445136e-5	0.01	LAMA5_ITGA9_ITGB1	Lama5  - (Itga9+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	5.32819607156194e-4
P/Y	A2	Lamb1	Itga9	3.320276911816811e-5	0	LAMB1_ITGA9_ITGB1	Lamb1  - (Itga9+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	4.959533729983178e-4
P/Y	P/Y	Lamb1	Itga9	2.116930994380026e-5	0	LAMB1_ITGA9_ITGB1	Lamb1  - (Itga9+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	3.1583054579432696e-4
A/N	A2	Lamc1	Itga9	6.333417351386658e-5	0.02	LAMC1_ITGA9_ITGB1	Lamc1  - (Itga9+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	9.469752835509065e-4
P/Y	A2	Lamc1	Itga9	2.4011487253172708e-4	0	LAMC1_ITGA9_ITGB1	Lamc1  - (Itga9+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	0.003593117082080552
P/Y	P/Y	Lamc1	Itga9	1.5310311498134367e-4	0.01	LAMC1_ITGA9_ITGB1	Lamc1  - (Itga9+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	0.0022906816358085873
P/Y	A2	Lamc2	Itga9	3.5889980272932792e-6	0.02	LAMC2_ITGA9_ITGB1	Lamc2  - (Itga9+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	5.267965629163343e-5
P/Y	P/Y	Lamc2	Itga9	2.288236740220497e-6	0.03	LAMC2_ITGA9_ITGB1	Lamc2  - (Itga9+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	3.3209211663033136e-5
P/Y	A/N	Fn1	Itgav	1.1688615645659806e-4	0.02	FN1_ITGAV_ITGB1	Fn1  - (Itgav+Itgb1)	FN1	ECM-Receptor	KEGG: mmu04512	0.0017485681115359994
P/Y	A/N	Fn1	Itgb1	1.1688615645659806e-4	0.02	FN1_ITGAV_ITGB1	Fn1  - (Itgav+Itgb1)	FN1	ECM-Receptor	KEGG: mmu04512	0.0017485681115359994
P/Y	A2	Fn1	Itgav	1.2214048193338295e-4	0.01	FN1_ITGAV_ITGB1	Fn1  - (Itgav+Itgb1)	FN1	ECM-Receptor	KEGG: mmu04512	0.0018272174796199836
A2	P/Y	Fn1	Itgav	5.131107998830243e-5	0	FN1_ITGAV_ITGB1	Fn1  - (Itgav+Itgb1)	FN1	ECM-Receptor	KEGG: mmu04512	7.670076145554801e-4
P/Y	P/Y	Fn1	Itgav	3.379705636620291e-4	0	FN1_ITGAV_ITGB1	Fn1  - (Itgav+Itgb1)	FN1	ECM-Receptor	KEGG: mmu04512	0.005057869942333342
A/N	P/Y	Fn1	Cd44	3.160061064651615e-5	0	FN1_CD44	Fn1  - Cd44	FN1	ECM-Receptor	KEGG: mmu04512	4.719714647738329e-4
A2	P/Y	Fn1	Cd44	4.54502428283388e-5	0	FN1_CD44	Fn1  - Cd44	FN1	ECM-Receptor	KEGG: mmu04512	6.792796766668043e-4
P/Y	P/Y	Fn1	Cd44	2.993768049501094e-4	0	FN1_CD44	Fn1  - Cd44	FN1	ECM-Receptor	KEGG: mmu04512	0.00448017928573253
A2	P/Y	Col6a5	Cd44	4.796647120140692e-5	0	COL6A5_CD44	Col6a5  - Cd44	COLLAGEN	ECM-Receptor	KEGG: mmu04512	7.16943839720878e-4
P/Y	P/Y	Lama5	Cd44	1.1161473550354483e-4	0	LAMA5_CD44	Lama5  - Cd44	LAMININ	ECM-Receptor	KEGG: mmu04512	0.0016696628498246526
P/Y	P/Y	Lamb1	Cd44	6.625078205766175e-5	0	LAMB1_CD44	Lamb1  - Cd44	LAMININ	ECM-Receptor	KEGG: mmu04512	9.90632536975984e-4
A/N	P/Y	Lamc1	Cd44	1.263693600582651e-4	0	LAMC1_CD44	Lamc1  - Cd44	LAMININ	ECM-Receptor	KEGG: mmu04512	0.001890517439566447
A2	P/Y	Lamc1	Cd44	4.679540779507251e-5	0	LAMC1_CD44	Lamc1  - Cd44	LAMININ	ECM-Receptor	KEGG: mmu04512	6.994147777506178e-4
P/Y	P/Y	Lamc1	Cd44	4.790119289070444e-4	0	LAMC1_CD44	Lamc1  - Cd44	LAMININ	ECM-Receptor	KEGG: mmu04512	0.007169047542433309
P/Y	P/Y	Lamc2	Cd44	7.161479040130182e-6	0	LAMC2_CD44	Lamc2  - Cd44	LAMININ	ECM-Receptor	KEGG: mmu04512	1.0615433641814523e-4
A2	A/N	Col6a5	Sdc1	3.859995442952466e-6	0.03	COL6A5_SDC1	Col6a5  - Sdc1	COLLAGEN	ECM-Receptor	KEGG: mmu04512	5.67360809627274e-5
A2	P/Y	Col6a5	Sdc1	3.594801065951938e-5	0	COL6A5_SDC1	Col6a5  - Sdc1	COLLAGEN	ECM-Receptor	KEGG: mmu04512	5.370455195391323e-4
P/Y	A/N	Fn1	Sdc1	2.4097255789794944e-5	0.01	FN1_SDC1	Fn1  - Sdc1	FN1	ECM-Receptor	KEGG: mmu04512	3.5965750162130335e-4
P/Y	A2	Fn1	Sdc1	1.4596096005208561e-5	0.03	FN1_SDC1	Fn1  - Sdc1	FN1	ECM-Receptor	KEGG: mmu04512	2.174393964764489e-4
A/N	P/Y	Fn1	Sdc1	2.3682676700799902e-5	0	FN1_SDC1	Fn1  - Sdc1	FN1	ECM-Receptor	KEGG: mmu04512	3.5345187474981275e-4
A2	P/Y	Fn1	Sdc1	3.4062226021980856e-5	0	FN1_SDC1	Fn1  - Sdc1	FN1	ECM-Receptor	KEGG: mmu04512	5.088181532025414e-4
P/Y	P/Y	Fn1	Sdc1	2.2437920311619146e-4	0	FN1_SDC1	Fn1  - Sdc1	FN1	ECM-Receptor	KEGG: mmu04512	0.003357577722865287
A2	A/N	Tnr	Sdc1	2.622912044284233e-6	0.04	TNR_SDC1	Tnr  - Sdc1	TENASCIN	ECM-Receptor	KEGG: mmu04512	3.8218798772591947e-5
A2	P/Y	Tnr	Sdc1	2.4427344845631358e-5	0	TNR_SDC1	Tnr  - Sdc1	TENASCIN	ECM-Receptor	KEGG: mmu04512	3.645984394767288e-4
A2	P/Y	Thbs1	Sdc1	2.550526537420067e-5	0	THBS1_SDC1	Thbs1  - Sdc1	THBS	ECM-Receptor	KEGG: mmu04512	3.807332923310681e-4
P/Y	P/Y	Thbs1	Sdc1	4.4247686284851314e-5	0	THBS1_SDC1	Thbs1  - Sdc1	THBS	ECM-Receptor	KEGG: mmu04512	6.612792096899424e-4
A/N	A/N	Thbs3	Sdc1	1.5746036689674955e-6	0	THBS3_SDC1	Thbs3  - Sdc1	THBS	ECM-Receptor	KEGG: mmu04512	2.2527195418347594e-5
P/Y	A/N	Thbs3	Sdc1	1.4518796679255892e-6	0.03	THBS3_SDC1	Thbs3  - Sdc1	THBS	ECM-Receptor	KEGG: mmu04512	2.0690201274507406e-5
A/N	A2	Thbs3	Sdc1	9.537543371254656e-7	0	THBS3_SDC1	Thbs3  - Sdc1	THBS	ECM-Receptor	KEGG: mmu04512	1.3234012527321596e-5
A/N	P/Y	Thbs3	Sdc1	1.4664510805755643e-5	0	THBS3_SDC1	Thbs3  - Sdc1	THBS	ECM-Receptor	KEGG: mmu04512	2.1846346338178123e-4
P/Y	P/Y	Thbs3	Sdc1	1.3521578299528139e-5	0	THBS3_SDC1	Thbs3  - Sdc1	THBS	ECM-Receptor	KEGG: mmu04512	2.0135547877469872e-4
A2	A2	Col6a5	Sdc4	3.4460227186032525e-5	0	COL6A5_SDC4	Col6a5  - Sdc4	COLLAGEN	ECM-Receptor	KEGG: mmu04512	5.147756334133995e-4
A2	P/Y	Col6a5	Sdc4	6.34843305329574e-5	0	COL6A5_SDC4	Col6a5  - Sdc4	COLLAGEN	ECM-Receptor	KEGG: mmu04512	9.492229088107132e-4
A2	A2	Fn1	Sdc4	3.2652487134339545e-5	0	FN1_SDC4	Fn1  - Sdc4	FN1	ECM-Receptor	KEGG: mmu04512	4.8771647741822135e-4
P/Y	A2	Fn1	Sdc4	2.1509447883583403e-4	0	FN1_SDC4	Fn1  - Sdc4	FN1	ECM-Receptor	KEGG: mmu04512	0.003218599332449518
A2	P/Y	Fn1	Sdc4	6.0154114221180556e-5	0	FN1_SDC4	Fn1  - Sdc4	FN1	ECM-Receptor	KEGG: mmu04512	8.993745677322134e-4
P/Y	P/Y	Fn1	Sdc4	3.9619738088887907e-4	0	FN1_SDC4	Fn1  - Sdc4	FN1	ECM-Receptor	KEGG: mmu04512	0.005929438024795484
A2	A2	Tnr	Sdc4	2.3416357014246092e-5	0	TNR_SDC4	Tnr  - Sdc4	TENASCIN	ECM-Receptor	KEGG: mmu04512	3.494654686643263e-4
A2	P/Y	Tnr	Sdc4	4.3139169361332265e-5	0	TNR_SDC4	Tnr  - Sdc4	TENASCIN	ECM-Receptor	KEGG: mmu04512	6.446863747141915e-4
A2	A2	Thbs1	Sdc4	2.4449666149336473e-5	0	THBS1_SDC4	Thbs1  - Sdc4	THBS	ECM-Receptor	KEGG: mmu04512	3.64932555899279e-4
A2	P/Y	Thbs1	Sdc4	4.504276093075982e-5	0	THBS1_SDC4	Thbs1  - Sdc4	THBS	ECM-Receptor	KEGG: mmu04512	6.731802841012225e-4
A/N	A/N	Thbs3	Sdc4	1.7619915901120299e-6	0	THBS3_SDC4	Thbs3  - Sdc4	THBS	ECM-Receptor	KEGG: mmu04512	2.5332111415596998e-5
A/N	A2	Thbs3	Sdc4	1.4057577026227053e-5	0	THBS3_SDC4	Thbs3  - Sdc4	THBS	ECM-Receptor	KEGG: mmu04512	2.0937857542810298e-4
P/Y	A2	Thbs3	Sdc4	1.296194751996369e-5	0.02	THBS3_SDC4	Thbs3  - Sdc4	THBS	ECM-Receptor	KEGG: mmu04512	1.9297864575063873e-4
A/N	P/Y	Thbs3	Sdc4	2.589800694358001e-5	0	THBS3_SDC4	Thbs3  - Sdc4	THBS	ECM-Receptor	KEGG: mmu04512	3.8661204430189163e-4
P/Y	P/Y	Thbs3	Sdc4	2.3879571567383466e-5	0.01	THBS3_SDC4	Thbs3  - Sdc4	THBS	ECM-Receptor	KEGG: mmu04512	3.563990954547725e-4
P/Y	A/N	Lama5	Sv2a	7.72805105369875e-6	0	LAMA5_SV2A	Lama5  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512	1.1463506929967673e-4
P/Y	A/N	Lamb1	Sv2a	4.586919500741947e-6	0	LAMB1_SV2A	Lamb1  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512	6.761704333226291e-5
A/N	A/N	Lamc1	Sv2a	8.74976117586649e-6	0	LAMC1_SV2A	Lamc1  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512	1.2992853671591167e-4
A2	A/N	Lamc1	Sv2a	3.2398543051736526e-6	0	LAMC1_SV2A	Lamc1  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512	4.7453498674157206e-5
P/Y	A/N	Lamc1	Sv2a	3.3177474942679814e-5	0	LAMC1_SV2A	Lamc1  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512	4.955747571460738e-4
P/Y	A/N	Lamc2	Sv2a	4.958027691063336e-7	0	LAMC2_SV2A	Lamc2  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512	6.379164726797931e-6
P/Y	A/N	Hspg2	Dag1	5.548302520182732e-5	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512	8.294553742487968e-4
P/Y	A2	Hspg2	Dag1	1.0939567099844256e-4	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512	0.0016364467839690053
P/Y	P/Y	Hspg2	Dag1	7.071548377942149e-5	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512	0.0010574624223059549
P/Y	A/N	Lama5	Dag1	3.133194726609011e-5	0.02	LAMA5_DAG1	Lama5  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512	4.679499771078756e-4
P/Y	A2	Lama5	Dag1	6.177853182124995e-5	0	LAMA5_DAG1	Lama5  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512	9.236896617084882e-4
P/Y	P/Y	Lama5	Dag1	3.993416891782733e-5	0.02	LAMA5_DAG1	Lama5  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512	5.96712327292829e-4
P/Y	A/N	Lamb1	Dag1	1.859699137062396e-5	0	LAMB1_DAG1	Lamb1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512	2.773267966099873e-4
P/Y	A2	Lamb1	Dag1	3.6668931928156086e-5	0	LAMB1_DAG1	Lamb1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512	5.478366291624508e-4
P/Y	P/Y	Lamb1	Dag1	2.370289931739609e-5	0	LAMB1_DAG1	Lamb1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512	3.537545769754975e-4
P/Y	A/N	Lamc1	Dag1	1.345014534334965e-4	0.02	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512	0.002012242674896418
A/N	A2	Lamc1	Dag1	6.994564771540393e-5	0.03	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512	0.0010459391315941866
P/Y	A2	Lamc1	Dag1	2.651756453372136e-4	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512	0.0039682392463919
P/Y	P/Y	Lamc1	Dag1	1.714241242030241e-4	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512	0.0025649196525269033
P/Y	A/N	Lamc2	Dag1	2.010184620651864e-6	0.03	LAMC2_DAG1	Lamc2  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512	2.9047188660250533e-5
P/Y	A2	Lamc2	Dag1	3.963679377303392e-6	0.02	LAMC2_DAG1	Lamc2  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512	5.828807387850531e-5
P/Y	P/Y	Lamc2	Dag1	2.5621037141721507e-6	0.04	LAMC2_DAG1	Lamc2  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512	3.730858931589038e-5
A2	A2	Cadm1	Cadm1	0.006934393607018652	0	CADM1_CADM1	Cadm1  - Cadm1	CADM	Cell-Cell Contact	PMID: 24503895	0.1037964247324497
A/N	A/N	Cd46	Jag1	1.8404517568429683e-7	0	CD46_JAG1	Cd46  - Jag1	CD46	Cell-Cell Contact	PMID: 23086448	1.7126213567000707e-6
P/Y	A/N	Cd46	Jag1	7.152101959408065e-8	0	CD46_JAG1	Cd46  - Jag1	CD46	Cell-Cell Contact	PMID: 23086448	2.8303586554177397e-8
A/N	P/Y	Cd46	Jag1	3.0160744714554447e-7	0.02	CD46_JAG1	Cd46  - Jag1	CD46	Cell-Cell Contact	PMID: 23086448	3.4723521540778236e-6
P/Y	P/Y	Cd46	Jag1	1.1720640656452729e-7	0.04	CD46_JAG1	Cd46  - Jag1	CD46	Cell-Cell Contact	PMID: 23086448	7.121452769430514e-7
A/N	A/N	Cdh4	Cdh4	2.7395666918028847e-6	0	CDH4_CDH4	Cdh4  - Cdh4	CDH	Cell-Cell Contact	KEGG: mmu04514	3.996494380147126e-5
A/N	A/N	Cdh2	Cdh2	7.980299783427069e-4	0	CDH2_CDH2	Cdh2  - Cdh2	CDH	Cell-Cell Contact	KEGG: mmu04514	0.011944269044480968
A2	A/N	Cdh2	Cdh2	2.0989355575651847e-4	0	CDH2_CDH2	Cdh2  - Cdh2	CDH	Cell-Cell Contact	KEGG: mmu04514	0.0031407493181234403
P/Y	A/N	Cdh2	Cdh2	3.0679475007506444e-4	0	CDH2_CDH2	Cdh2  - Cdh2	CDH	Cell-Cell Contact	KEGG: mmu04514	0.00459121479336088
A/N	A2	Cdh2	Cdh2	2.0989355575651847e-4	0	CDH2_CDH2	Cdh2  - Cdh2	CDH	Cell-Cell Contact	KEGG: mmu04514	0.0031407493181234403
A/N	P/Y	Cdh2	Cdh2	3.0679475007506444e-4	0	CDH2_CDH2	Cdh2  - Cdh2	CDH	Cell-Cell Contact	KEGG: mmu04514	0.00459121479336088
A2	A2	Cdh1	Cdh1	0.0020764747579878166	0	CDH1_CDH1	Cdh1  - Cdh1	CDH	Cell-Cell Contact	KEGG: mmu04514	0.031080669043607345
A2	P/Y	Cdh1	Itga2	3.137699875805819e-4	0	CDH1_ITGA1_ITGB1	Cdh1  - (Itga1+Itgb1)	CDH1	Cell-Cell Contact	PMID: 12392763	0.004695623632224882
A2	P/Y	Cdh1	Itgb1	3.137699875805819e-4	0	CDH1_ITGA1_ITGB1	Cdh1  - (Itga1+Itgb1)	CDH1	Cell-Cell Contact	PMID: 12392763	0.004695623632224882
P/Y	A2	Cspg4	Itga3	1.358886907409572e-6	0	CSPG4_ITGA2_ITGB1	Cspg4  - (Itga2+Itgb1)	CSPG4	Cell-Cell Contact	PMID: 30213051	1.929823918854898e-5
P/Y	A2	Cspg4	Itgb1	1.358886907409572e-6	0	CSPG4_ITGA2_ITGB1	Cspg4  - (Itga2+Itgb1)	CSPG4	Cell-Cell Contact	PMID: 30213051	1.929823918854898e-5
P/Y	P/Y	Cspg4	Itga3	4.132207062046002e-6	0	CSPG4_ITGA2_ITGB1	Cspg4  - (Itga2+Itgb1)	CSPG4	Cell-Cell Contact	PMID: 30213051	6.081068043727784e-5
P/Y	P/Y	Cspg4	Itgb1	4.132207062046002e-6	0	CSPG4_ITGA2_ITGB1	Cspg4  - (Itga2+Itgb1)	CSPG4	Cell-Cell Contact	PMID: 30213051	6.081068043727784e-5
P/Y	P/Y	Efna4	Epha2	3.227097281929254e-7	0	EFNA4_EPHA2	Efna4  - Epha2	EPHA	Cell-Cell Contact	PMID: 15114347	3.7882216366289306e-6
P/Y	A/N	Efna4	Epha3	6.96301429152344e-8	0	EFNA4_EPHA3	Efna4  - Epha3	EPHA	Cell-Cell Contact	PMID: 15114347	0
P/Y	P/Y	Efna4	Epha4	9.222144237909944e-7	0	EFNA4_EPHA4	Efna4  - Epha4	EPHA	Cell-Cell Contact	PMID: 15114347	1.2761907351473667e-5
P/Y	A/N	Efna4	Epha5	1.2450844450368762e-6	0	EFNA4_EPHA5	Efna4  - Epha5	EPHA	Cell-Cell Contact	PMID: 15114347	1.7594787091498705e-5
A/N	P/Y	Efna5	Epha2	1.5068628284573915e-4	0	EFNA5_EPHA2	Efna5  - Epha2	EPHA	Cell-Cell Contact	PMID: 15114347	0.002254505285281731
A2	P/Y	Efna5	Epha2	7.253667240107122e-5	0	EFNA5_EPHA2	Efna5  - Epha2	EPHA	Cell-Cell Contact	PMID: 15114347	0.001084722883213325
P/Y	P/Y	Efna5	Epha2	6.357876026906265e-5	0	EFNA5_EPHA2	Efna5  - Epha2	EPHA	Cell-Cell Contact	PMID: 15114347	9.506363802650092e-4
A/N	A/N	Efna5	Epha3	3.2516977001327874e-5	0	EFNA5_EPHA3	Efna5  - Epha3	EPHA	Cell-Cell Contact	PMID: 15114347	4.856880940648426e-4
A2	A/N	Efna5	Epha3	1.565191401807646e-5	0	EFNA5_EPHA3	Efna5  - Epha3	EPHA	Cell-Cell Contact	PMID: 15114347	2.3324340783635416e-4
P/Y	A/N	Efna5	Epha3	1.3718885426446522e-5	0	EFNA5_EPHA3	Efna5  - Epha3	EPHA	Cell-Cell Contact	PMID: 15114347	2.0430887039825927e-4
A/N	P/Y	Efna5	Epha4	4.3049912843547226e-4	0	EFNA5_EPHA4	Efna5  - Epha4	EPHA	Cell-Cell Contact	PMID: 15114347	0.006442883714567768
A2	P/Y	Efna5	Epha4	2.07261779836541e-4	0	EFNA5_EPHA4	Efna5  - Epha4	EPHA	Cell-Cell Contact	PMID: 15114347	0.0031013555816753646
P/Y	P/Y	Efna5	Epha4	1.8166902121589308e-4	0	EFNA5_EPHA4	Efna5  - Epha4	EPHA	Cell-Cell Contact	PMID: 15114347	0.002718270387974811
A/N	A/N	Efna5	Epha5	5.811307578035804e-4	0	EFNA5_EPHA5	Efna5  - Epha5	EPHA	Cell-Cell Contact	PMID: 15114347	0.00869761317805578
A2	A/N	Efna5	Epha5	2.7980453420858723e-4	0	EFNA5_EPHA5	Efna5  - Epha5	EPHA	Cell-Cell Contact	PMID: 15114347	0.00418721176162489
P/Y	A/N	Efna5	Epha5	2.4525636772657484e-4	0	EFNA5_EPHA5	Efna5  - Epha5	EPHA	Cell-Cell Contact	PMID: 15114347	0.003670077550149814
A/N	A/N	Efna5	Ephb2	0.0028239568781612974	0.01	EFNA5_EPHB2	Efna5  - Ephb2	EPHA	Cell-Cell Contact	PMID:15107857; PMID: 15114347	0.042269354758922746
A/N	A2	Efna5	Ephb2	0.0038030984566965304	0	EFNA5_EPHB2	Efna5  - Ephb2	EPHA	Cell-Cell Contact	PMID:15107857; PMID: 15114347	0.056925634952602756
P/Y	P/Y	Efnb1	Epha4	1.4186758845805414e-6	0	EFNB1_EPHA4	Efnb1  - Epha4	EPHB	Cell-Cell Contact	PMID: 15114347	2.0193190461297664e-5
P/Y	A/N	Efnb1	Ephb2	9.328390020418527e-6	0.04	EFNB1_EPHB2	Efnb1  - Ephb2	EPHB	Cell-Cell Contact	PMID: 15114347	1.3858974226555918e-4
P/Y	A2	Efnb1	Ephb2	1.2575099880369035e-5	0.02	EFNB1_EPHB2	Efnb1  - Ephb2	EPHB	Cell-Cell Contact	PMID: 15114347	1.8718811706463934e-4
P/Y	P/Y	Efnb1	Ephb4	4.094867753623282e-7	0	EFNB1_EPHB4	Efnb1  - Ephb4	EPHB	Cell-Cell Contact	PMID: 15114347	5.0871438206889445e-6
A2	A2	F11r	F11r	1.5502070229099672e-4	0	F11R_F11R	F11r  - F11r	JAM	Cell-Cell Contact	KEGG: mmu04514	0.0023193850404256843
A2	A/N	F11r	Jam3	1.0923010290597702e-4	0	F11R_JAM3	F11r  - Jam3	JAM	Cell-Cell Contact	KEGG: mmu04514	0.0016339684780656463
A2	P/Y	F11r	Jam3	1.4094314270316085e-4	0	F11R_JAM3	F11r  - Jam3	JAM	Cell-Cell Contact	KEGG: mmu04514	0.0021086650972779275
A/N	A2	Jam3	F11r	1.0923010290597702e-4	0	JAM3_F11R	Jam3  - F11r	JAM	Cell-Cell Contact	KEGG: mmu04514	0.0016339684780656463
